Entity,Code,Year,Renewables (% equivalent primary energy)
Oceania,,1997,8.93261
Oceania,,1998,9.214099
Oceania,,1999,8.585494
Oceania,,2000,8.834102
Oceania,,2001,8.116986
Oceania,,2002,8.589448
Oceania,,2003,8.364993
Oceania,,2004,8.900089
Oceania,,2005,8.550485
Oceania,,2006,8.380762
Oceania,,2007,8.140984
Oceania,,2008,7.705062
Oceania,,2009,8.413878
Oceania,,2010,8.962894
Oceania,,2011,10.150567
Oceania,,2012,9.88151
Oceania,,2013,10.578319
Oceania,,2014,10.325295
Oceania,,2015,10.61672
Oceania,,2016,11.538693
Oceania,,2017,10.970324
Oceania,,2018,12.3616
Oceania,,2019,12.659211
Oceania,,2020,14.531903
Oceania,,2021,16.40427
Oceania,,2022,17.97489
Oman,OMN,1994,0
Oman,OMN,1995,0
Oman,OMN,1996,0
Oman,OMN,1997,0
Oman,OMN,1998,0
Oman,OMN,1999,0
Pakistan,PAK,1965,7.8989325
Pakistan,PAK,1966,7.8401723
Pakistan,PAK,1967,8.392018
Pakistan,PAK,1968,8.885178
Pakistan,PAK,1969,9.32975
Pakistan,PAK,1970,8.390381
Pakistan,PAK,1971,11.718862
Pakistan,PAK,1972,13.253896
Pakistan,PAK,1973,13.087776
Pakistan,PAK,1974,12.144385
Pakistan,PAK,1975,13.310854
Pakistan,PAK,1976,14.231518
Pakistan,PAK,1977,15.620377
Pakistan,PAK,1978,18.110392
Pakistan,PAK,1979,17.961803
Pakistan,PAK,1980,16.982367
Pakistan,PAK,1981,16.494284
Pakistan,PAK,1982,16.829153
Pakistan,PAK,1983,18.234488
Pakistan,PAK,1984,17.859364
Pakistan,PAK,1985,17.652674
Pakistan,PAK,1986,15.925442
Pakistan,PAK,1987,18.666111
Pakistan,PAK,1988,18.419365
Pakistan,PAK,1989,17.649538
Pakistan,PAK,1990,16.537376
Pakistan,PAK,1991,16.70148
Pakistan,PAK,1992,17.344547
Pakistan,PAK,1993,17.234846
Pakistan,PAK,1994,16.347654
Pakistan,PAK,1995,16.378126
Pakistan,PAK,1996,16.762867
Pakistan,PAK,1997,12.898634
Pakistan,PAK,1998,15.707119
Pakistan,PAK,1999,13.423369
Pakistan,PAK,2000,11.344158
Pakistan,PAK,2001,11.415049
Pakistan,PAK,2002,12.188603
Pakistan,PAK,2003,13.333744
Pakistan,PAK,2004,12.676343
Pakistan,PAK,2005,13.59751
Pakistan,PAK,2006,12.633493
Pakistan,PAK,2007,12.365368
Pakistan,PAK,2008,10.553433
Pakistan,PAK,2009,10.885855
Pakistan,PAK,2010,11.174628
Pakistan,PAK,2011,11.411278
Pakistan,PAK,2012,4.317788
Pakistan,PAK,2013,11.522516
Pakistan,PAK,2014,11.496396
Pakistan,PAK,2015,11.174577
Pakistan,PAK,2016,11.014951
Pakistan,PAK,2017,9.591863
Pakistan,PAK,2018,9.339477
Pakistan,PAK,2019,10.928219
Pakistan,PAK,2020,11.878904
Pakistan,PAK,2021,10.295133
Pakistan,PAK,2022,10.861109
Peru,PER,1965,14.111191
Peru,PER,1966,12.449849
Peru,PER,1967,13.701914
Peru,PER,1968,14.438607
Peru,PER,1969,15.602732
Peru,PER,1970,14.4538965
Peru,PER,1971,17.671724
Peru,PER,1972,20.367374
Peru,PER,1973,19.269955
Peru,PER,1974,18.357449
Peru,PER,1975,18.165419
Peru,PER,1976,18.74816
Peru,PER,1977,19.299877
Peru,PER,1978,19.762915
Peru,PER,1979,20.380562
Peru,PER,1980,19.653427
Peru,PER,1981,21.26738
Peru,PER,1982,22.379803
Peru,PER,1983,24.702398
Peru,PER,1984,25.10971
Peru,PER,1985,27.571493
Peru,PER,1986,27.36942
Peru,PER,1987,27.023897
Peru,PER,1988,26.669767
Peru,PER,1989,29.208479
Peru,PER,1990,29.3326
Peru,PER,1991,32.41311
Peru,PER,1992,28.13108
Peru,PER,1993,31.19632
Peru,PER,1994,31.000927
Peru,PER,1995,29.034714
Peru,PER,1996,28.98498
Peru,PER,1997,29.360386
Peru,PER,1998,29.655834
Peru,PER,1999,30.457071
Peru,PER,2000,32.80372
Peru,PER,2001,35.784416
Peru,PER,2002,35.718193
Peru,PER,2003,36.943634
Peru,PER,2004,32.471977
Peru,PER,2005,32.167603
Peru,PER,2006,34.89119
Peru,PER,2007,31.920078
Peru,PER,2008,28.833765
Peru,PER,2009,29.686222
Peru,PER,2010,26.664782
Peru,PER,2011,25.767502
Peru,PER,2012,25.90535
Peru,PER,2013,26.089096
Peru,PER,2014,25.83989
Peru,PER,2015,25.960857
Peru,PER,2016,24.635092
Peru,PER,2017,28.8025
Peru,PER,2018,29.431831
Peru,PER,2019,29.230959
Peru,PER,2020,33.69096
Peru,PER,2021,30.908962
Peru,PER,2022,27.61327
Philippines,PHL,1994,15.579155
Philippines,PHL,1995,13.860743
Philippines,PHL,1996,14.196915
Philippines,PHL,1997,12.726948
Philippines,PHL,1998,13.3662195
Philippines,PHL,1999,17.44719
Philippines,PHL,2000,18.224691
Philippines,PHL,2001,16.728432
Philippines,PHL,2002,16.287714
Philippines,PHL,2003,16.08986
Philippines,PHL,2004,16.668634
Philippines,PHL,2005,16.01381
Philippines,PHL,2006,18.689098
Philippines,PHL,2007,16.6316
Philippines,PHL,2008,17.639956
Philippines,PHL,2009,17.198595
Philippines,PHL,2010,14.875531
Philippines,PHL,2011,16.142355
Philippines,PHL,2012,16.418247
Philippines,PHL,2013,14.806336
Philippines,PHL,2014,13.993934
Philippines,PHL,2015,13.524707
Philippines,PHL,2016,13.009485
Philippines,PHL,2017,12.526378
Philippines,PHL,2018,12.231396
Philippines,PHL,2019,11.298128
Philippines,PHL,2020,12.006867
Philippines,PHL,2021,12.526743
Philippines,PHL,2022,12.511821
Poland,POL,1965,0.35209695
Poland,POL,1966,0.35020763
Poland,POL,1967,0.3647668
Poland,POL,1968,0.35622162
Poland,POL,1969,0.28452122
Poland,POL,1970,0.5491499
Poland,POL,1971,0.48687243
Poland,POL,1972,0.4683993
Poland,POL,1973,0.45816857
Poland,POL,1974,0.620982
Poland,POL,1975,0.5374193
Poland,POL,1976,0.4238295
Poland,POL,1977,0.49482882
Poland,POL,1978,0.46934918
Poland,POL,1979,0.42775407
Poland,POL,1980,0.5173495
Poland,POL,1981,0.5322904
Poland,POL,1982,0.39483663
Poland,POL,1983,0.44284835
Poland,POL,1984,0.3671588
Poland,POL,1985,0.4598646
Poland,POL,1986,0.38169914
Poland,POL,1987,0.3551029
Poland,POL,1988,0.36688256
Poland,POL,1989,0.34613898
Poland,POL,1990,0.36069712
Poland,POL,1991,0.37821314
Poland,POL,1992,0.42480853
Poland,POL,1993,0.40594903
Poland,POL,1994,0.4881243
Poland,POL,1995,0.52282447
Poland,POL,1996,0.5270424
Poland,POL,1997,0.55044067
Poland,POL,1998,0.6830108
Poland,POL,1999,0.6465405
Poland,POL,2000,0.6828024
Poland,POL,2001,0.820305
Poland,POL,2002,0.81965923
Poland,POL,2003,0.67546785
Poland,POL,2004,0.89124244
Poland,POL,2005,1.135477
Poland,POL,2006,1.2485813
Poland,POL,2007,1.5623448
Poland,POL,2008,2.207611
Poland,POL,2009,3.0658216
Poland,POL,2010,3.4536798
Poland,POL,2011,4.0425887
Poland,POL,2012,5.2285085
Poland,POL,2013,5.170563
Poland,POL,2014,6.0559654
Poland,POL,2015,6.561511
Poland,POL,2016,6.0504937
Poland,POL,2017,6.190997
Poland,POL,2018,5.850796
Poland,POL,2019,6.989287
Poland,POL,2020,7.769742
Poland,POL,2021,7.8930745
Poland,POL,2022,9.370145
Portugal,PRT,1996,18.706312
Portugal,PRT,1997,16.634521
Portugal,PRT,1998,15.164005
Portugal,PRT,1999,9.102555
Portugal,PRT,2000,13.07334
Portugal,PRT,2001,15.646872
Portugal,PRT,2002,9.748959
Portugal,PRT,2003,17.057007
Portugal,PRT,2004,12.089571
Portugal,PRT,2005,8.115613
Portugal,PRT,2006,15.572564
Portugal,PRT,2007,16.143673
Portugal,PRT,2008,15.146783
Portugal,PRT,2009,18.84937
Portugal,PRT,2010,27.39321
Portugal,PRT,2011,24.511286
Portugal,PRT,2012,21.701546
Portugal,PRT,2013,29.105732
Portugal,PRT,2014,30.292532
Portugal,PRT,2015,24.459372
Portugal,PRT,2016,29.276424
Portugal,PRT,2017,21.441805
Portugal,PRT,2018,26.87804
Portugal,PRT,2019,26.377306
Portugal,PRT,2020,31.708536
Portugal,PRT,2021,33.323704
Portugal,PRT,2022,28.967491
Romania,ROU,1965,1.0662187
Romania,ROU,1966,1.0295304
Romania,ROU,1967,1.3156693
Romania,ROU,1968,1.3085219
Romania,ROU,1969,1.6154395
Romania,ROU,1970,1.8980381
Romania,ROU,1971,2.8985322
Romania,ROU,1972,4.4929147
Romania,ROU,1973,4.244083
Romania,ROU,1974,4.733459
Romania,ROU,1975,4.793049
Romania,ROU,1976,3.851948
Romania,ROU,1977,4.187206
Romania,ROU,1978,4.4158015
Romania,ROU,1979,4.625903
Romania,ROU,1980,5.1059155
Romania,ROU,1981,5.1341105
Romania,ROU,1982,4.8196645
Romania,ROU,1983,4.1099563
Romania,ROU,1984,4.670981
Romania,ROU,1985,5.2583566
Romania,ROU,1986,4.3782783
Romania,ROU,1987,4.377777
Romania,ROU,1988,5.6659927
Romania,ROU,1989,5.2358437
Romania,ROU,1990,4.590245
Romania,ROU,1991,6.907993
Romania,ROU,1992,6.2837853
Romania,ROU,1993,7.054651
Romania,ROU,1994,7.641243
Romania,ROU,1995,8.897041
Romania,ROU,1996,8.448901
Romania,ROU,1997,9.899969
Romania,ROU,1998,11.66559
Romania,ROU,1999,12.841183
Romania,ROU,2000,10.396162
Romania,ROU,2001,10.312889
Romania,ROU,2002,10.6151085
Romania,ROU,2003,8.716783
Romania,ROU,2004,10.407814
Romania,ROU,2005,12.62943
Romania,ROU,2006,11.172654
Romania,ROU,2007,10.138646
Romania,ROU,2008,10.973431
Romania,ROU,2009,11.453571
Romania,ROU,2010,14.4687605
Romania,ROU,2011,11.562979
Romania,ROU,2012,10.953416
Romania,ROU,2013,15.374128
Romania,ROU,2014,18.302526
Romania,ROU,2015,18.997278
Romania,ROU,2016,19.692595
Romania,ROU,2017,17.502789
Romania,ROU,2018,18.400726
Romania,ROU,2019,17.949255
Romania,ROU,2020,18.940596
Romania,ROU,2021,19.09647
Romania,ROU,2022,18.103191
Russia,RUS,1985,4.942973
Russia,RUS,1986,4.9969373
Russia,RUS,1987,4.785533
Russia,RUS,1988,4.6569443
Russia,RUS,1989,4.6052628
Russia,RUS,1990,4.8983045
Russia,RUS,1991,5.0031915
Russia,RUS,1992,5.33678
Russia,RUS,1993,5.7802973
Russia,RUS,1994,6.3942966
Russia,RUS,1995,6.7691536
Russia,RUS,1996,6.157421
Russia,RUS,1997,6.6424475
Russia,RUS,1998,6.6997995
Russia,RUS,1999,6.699299
Russia,RUS,2000,6.7286224
Russia,RUS,2001,6.9759703
Russia,RUS,2002,6.4927287
Russia,RUS,2003,6.075377
Russia,RUS,2004,6.7542715
Russia,RUS,2005,6.60369
Russia,RUS,2006,6.309633
Russia,RUS,2007,6.371351
Russia,RUS,2008,5.8674455
Russia,RUS,2009,6.4854555
Russia,RUS,2010,5.931856
Russia,RUS,2011,5.5852747
Russia,RUS,2012,5.530657
Russia,RUS,2013,6.162816
Russia,RUS,2014,5.8565817
Russia,RUS,2015,5.736873
Russia,RUS,2016,6.146625
Russia,RUS,2017,6.101449
Russia,RUS,2018,6.03144
Russia,RUS,2019,6.1932993
Russia,RUS,2020,7.0597486
Russia,RUS,2021,6.622305
Russia,RUS,2022,6.7104363
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Singapore,SGP,1992,0.26192993
Singapore,SGP,1993,0.23974904
Singapore,SGP,1994,0.20962867
Singapore,SGP,1995,0.20108198
Singapore,SGP,1996,0.1992702
Singapore,SGP,1997,0.18945949
Singapore,SGP,1998,0.1868752
Singapore,SGP,1999,0.1887619
Slovakia,SVK,1965,6.1526546
Slovakia,SVK,1966,5.695992
Slovakia,SVK,1967,4.855119
Slovakia,SVK,1968,4.0370173
Slovakia,SVK,1969,3.0090575
Slovakia,SVK,1970,4.1029906
Slovakia,SVK,1971,2.8729024
Slovakia,SVK,1972,2.8613744
Slovakia,SVK,1973,2.351841
Slovakia,SVK,1974,3.7575521
Slovakia,SVK,1975,3.2334025
Slovakia,SVK,1976,3.1432192
Slovakia,SVK,1977,3.5666406
Slovakia,SVK,1978,3.189221
Slovakia,SVK,1979,2.585242
Slovakia,SVK,1980,3.0467434
Slovakia,SVK,1981,2.6747828
Slovakia,SVK,1982,2.3736455
Slovakia,SVK,1983,2.5121584
Slovakia,SVK,1984,1.9794104
Slovakia,SVK,1985,2.611933
Slovakia,SVK,1986,2.0846355
Slovakia,SVK,1987,2.3514032
Slovakia,SVK,1988,2.125359
Slovakia,SVK,1989,2.34242
Slovakia,SVK,1990,2.2383957
Slovakia,SVK,1991,1.8738333
Slovakia,SVK,1992,2.679717
Slovakia,SVK,1993,4.882404
Slovakia,SVK,1994,6.225819
Slovakia,SVK,1995,6.879693
Slovakia,SVK,1996,5.9181104
Slovakia,SVK,1997,5.796413
Slovakia,SVK,1998,6.022059
Slovakia,SVK,1999,6.261234
Slovakia,SVK,2000,6.252774
Slovakia,SVK,2001,6.815716
Slovakia,SVK,2002,7.0188084
Slovakia,SVK,2003,4.7456207
Slovakia,SVK,2004,5.5366516
Slovakia,SVK,2005,5.972091
Slovakia,SVK,2006,6.4822927
Slovakia,SVK,2007,7.1685276
Slovakia,SVK,2008,6.5313497
Slovakia,SVK,2009,7.7517376
Slovakia,SVK,2010,8.702348
Slovakia,SVK,2011,7.831032
Slovakia,SVK,2012,8.70284
Slovakia,SVK,2013,9.72592
Slovakia,SVK,2014,10.567541
Slovakia,SVK,2015,10.290093
Slovakia,SVK,2016,10.975567
Slovakia,SVK,2017,10.268712
Slovakia,SVK,2018,9.377256
Slovakia,SVK,2019,10.941603
Slovakia,SVK,2020,11.446592
Slovakia,SVK,2021,10.579658
Slovakia,SVK,2022,10.303389
Slovenia,SVN,1990,12.690258
Slovenia,SVN,1991,15.370844
Slovenia,SVN,1992,15.600477
Slovenia,SVN,1993,13.463441
Slovenia,SVN,1994,14.166087
Slovenia,SVN,1995,12.90796
Slovenia,SVN,1996,13.8772745
Slovenia,SVN,1997,11.434757
Slovenia,SVN,1998,12.727215
Slovenia,SVN,1999,14.062132
Slovenia,SVN,2000,14.703167
Slovenia,SVN,2001,13.847438
Slovenia,SVN,2002,12.223348
Slovenia,SVN,2003,11.176645
Slovenia,SVN,2004,14.306864
Slovenia,SVN,2005,12.045764
Slovenia,SVN,2006,12.315002
Slovenia,SVN,2007,11.382862
Slovenia,SVN,2008,13.358606
Slovenia,SVN,2009,16.352558
Slovenia,SVN,2010,15.926475
Slovenia,SVN,2011,13.344616
Slovenia,SVN,2012,15.391757
Slovenia,SVN,2013,18.214396
Slovenia,SVN,2014,22.340273
Slovenia,SVN,2015,16.31213
Slovenia,SVN,2016,17.387035
Slovenia,SVN,2017,15.197344
Slovenia,SVN,2018,18.002949
Slovenia,SVN,2019,18.153442
Slovenia,SVN,2020,20.556768
Slovenia,SVN,2021,20.370457
Slovenia,SVN,2022,15.548338
South Africa,ZAF,1965,0.030886449
South Africa,ZAF,1966,0.029866165
South Africa,ZAF,1967,0.020714175
South Africa,ZAF,1968,0.018117523
South Africa,ZAF,1969,0.015396576
South Africa,ZAF,1970,0.017539408
South Africa,ZAF,1971,0.07294351
South Africa,ZAF,1972,0.52579415
South Africa,ZAF,1973,0.577211
South Africa,ZAF,1974,0.6448366
South Africa,ZAF,1975,0.59844273
South Africa,ZAF,1976,0.96040404
South Africa,ZAF,1977,0.9714049
South Africa,ZAF,1978,0.96227163
South Africa,ZAF,1979,0.5590492
South Africa,ZAF,1980,0.45417184
South Africa,ZAF,1981,0.65005094
South Africa,ZAF,1982,0.37149048
South Africa,ZAF,1983,0.21470517
South Africa,ZAF,1984,0.18491054
South Africa,ZAF,1985,0.20175484
South Africa,ZAF,1986,0.5151001
South Africa,ZAF,1987,0.505198
South Africa,ZAF,1988,0.89705485
South Africa,ZAF,1989,0.81933874
South Africa,ZAF,1990,0.2900504
South Africa,ZAF,1991,0.5727414
South Africa,ZAF,1992,0.21651152
South Africa,ZAF,1993,0.04210848
South Africa,ZAF,1994,0.29699612
South Africa,ZAF,1995,0.13997532
South Africa,ZAF,1996,0.35900468
South Africa,ZAF,1997,0.5707284
South Africa,ZAF,1998,0.47630352
South Africa,ZAF,1999,0.23447943
South Africa,ZAF,2000,0.40555847
South Africa,ZAF,2001,0.5403346
South Africa,ZAF,2002,0.6958178
South Africa,ZAF,2003,0.34200898
South Africa,ZAF,2004,0.3403695
South Africa,ZAF,2005,0.40871444
South Africa,ZAF,2006,0.7313924
South Africa,ZAF,2007,0.759924
South Africa,ZAF,2008,0.39020935
South Africa,ZAF,2009,0.40871167
South Africa,ZAF,2010,0.32587942
South Africa,ZAF,2011,0.7306972
South Africa,ZAF,2012,0.3538025
South Africa,ZAF,2013,0.4087166
South Africa,ZAF,2014,0.8490231
South Africa,ZAF,2015,1.3562068
South Africa,ZAF,2016,1.571387
South Africa,ZAF,2017,2.290275
South Africa,ZAF,2018,2.4084089
South Africa,ZAF,2019,2.3233511
South Africa,ZAF,2020,2.725037
South Africa,ZAF,2021,3.4558191
South Africa,ZAF,2022,3.8756707
South America,,1965,10.9509325
South America,,1966,11.442433
South America,,1967,11.675976
South America,,1968,11.614463
South America,,1969,11.965155
South America,,1970,13.72703
South America,,1971,14.3630295
South America,,1972,15.235446
South America,,1973,15.541877
South America,,1974,16.565619
South America,,1975,17.728695
South America,,1976,18.377558
South America,,1977,19.364433
South America,,1978,20.289463
South America,,1979,21.441954
South America,,1980,23.149178
South America,,1981,23.407757
South America,,1982,24.896477
South America,,1983,26.908762
South America,,1984,28.6515
South America,,1985,29.91094
South America,,1986,30.554363
South America,,1987,31.298008
South America,,1988,31.46088
South America,,1989,31.789536
South America,,1990,32.580894
South America,,1991,33.69266
South America,,1992,33.139412
South America,,1993,34.231358
South America,,1994,34.24824
South America,,1995,33.78421
South America,,1996,33.660652
South America,,1997,33.587643
South America,,1998,33.09469
South America,,1999,32.987396
South America,,2000,33.56873
South America,,2001,31.83885
South America,,2002,32.96632
South America,,2003,33.772526
South America,,2004,32.975006
South America,,2005,33.71303
South America,,2006,33.54026
South America,,2007,33.400215
South America,,2008,33.33666
South America,,2009,34.767105
South America,,2010,33.55369
South America,,2011,33.815956
South America,,2012,32.19014
South America,,2013,31.145796
South America,,2014,30.74058
South America,,2015,31.29707
South America,,2016,32.497185
South America,,2017,33.365993
South America,,2018,35.24583
South America,,2019,36.469112
South America,,2020,38.96967
South America,,2021,35.738064
South America,,2022,37.78336
South Korea,KOR,1986,1.3128163
South Korea,KOR,1987,1.5100771
South Korea,KOR,1988,0.677997
South Korea,KOR,1989,0.9301871
South Korea,KOR,1990,1.2995178
South Korea,KOR,1991,0.85526127
South Korea,KOR,1992,0.67404026
South Korea,KOR,1993,0.83896816
South Korea,KOR,1994,0.43198675
South Korea,KOR,1995,0.51026386
South Korea,KOR,1996,0.43619755
South Korea,KOR,1997,0.40268743
South Korea,KOR,1998,0.6597694
South Korea,KOR,1999,0.5936893
South Korea,KOR,2000,0.5420224
South Korea,KOR,2001,0.31219834
South Korea,KOR,2002,0.41857708
South Korea,KOR,2003,0.5985391
South Korea,KOR,2004,0.53463805
South Korea,KOR,2005,0.45353886
South Korea,KOR,2006,0.4502669
South Korea,KOR,2007,0.50430816
South Korea,KOR,2008,0.5293463
South Korea,KOR,2009,0.57009465
South Korea,KOR,2010,0.6622402
South Korea,KOR,2011,0.74466586
South Korea,KOR,2012,0.771468
South Korea,KOR,2013,1.0008843
South Korea,KOR,2014,1.1873146
South Korea,KOR,2015,1.351187
South Korea,KOR,2016,1.5414919
South Korea,KOR,2017,1.8351465
South Korea,KOR,2018,2.303851
South Korea,KOR,2019,2.7039037
South Korea,KOR,2020,3.2779164
South Korea,KOR,2021,3.6083388
South Korea,KOR,2022,4.314481
South and Central America (EI),,1965,9.60451
South and Central America (EI),,1966,10.030233
South and Central America (EI),,1967,10.192842
South and Central America (EI),,1968,10.212114
South and Central America (EI),,1969,10.530123
South and Central America (EI),,1970,11.785574
South and Central America (EI),,1971,12.576248
South and Central America (EI),,1972,13.132516
South and Central America (EI),,1973,13.330282
South and Central America (EI),,1974,14.326632
South and Central America (EI),,1975,15.354611
South and Central America (EI),,1976,16.038479
South and Central America (EI),,1977,16.824802
South and Central America (EI),,1978,17.765217
South and Central America (EI),,1979,18.932005
South and Central America (EI),,1980,20.51037
South and Central America (EI),,1981,20.73199
South and Central America (EI),,1982,22.259314
South and Central America (EI),,1983,24.130274
South and Central America (EI),,1984,25.632616
South and Central America (EI),,1985,27.029598
South and Central America (EI),,1986,27.77968
South and Central America (EI),,1987,28.439814
South and Central America (EI),,1988,28.676907
South and Central America (EI),,1989,28.859728
South and Central America (EI),,1990,29.58177
South and Central America (EI),,1991,30.606064
South and Central America (EI),,1992,30.180323
South and Central America (EI),,1993,31.136412
South and Central America (EI),,1994,31.049511
South and Central America (EI),,1995,30.661942
South and Central America (EI),,1996,30.625868
South and Central America (EI),,1997,30.49621
South and Central America (EI),,1998,29.978653
South and Central America (EI),,1999,30.05387
South and Central America (EI),,2000,30.250055
South and Central America (EI),,2001,28.438
South and Central America (EI),,2002,29.392948
South and Central America (EI),,2003,29.99432
South and Central America (EI),,2004,29.394754
South and Central America (EI),,2005,30.096277
South and Central America (EI),,2006,29.8152
South and Central America (EI),,2007,29.850117
South and Central America (EI),,2008,30.000587
South and Central America (EI),,2009,31.346804
South and Central America (EI),,2010,30.46602
South and Central America (EI),,2011,30.783117
South and Central America (EI),,2012,29.539875
South and Central America (EI),,2013,28.713665
South and Central America (EI),,2014,28.352139
South and Central America (EI),,2015,28.767311
South and Central America (EI),,2016,29.854055
South and Central America (EI),,2017,30.767769
South and Central America (EI),,2018,32.422413
South and Central America (EI),,2019,33.24572
South and Central America (EI),,2020,35.820683
South and Central America (EI),,2021,33.122417
South and Central America (EI),,2022,34.97382
Spain,ESP,1969,18.46006
Spain,ESP,1970,15.55932
Spain,ESP,1971,16.187815
Spain,ESP,1972,16.69035
Spain,ESP,1973,12.429852
Spain,ESP,1974,12.622828
Spain,ESP,1975,10.509173
Spain,ESP,1976,7.937402
Spain,ESP,1977,14.476511
Spain,ESP,1978,14.644488
Spain,ESP,1979,15.632555
Spain,ESP,1980,9.981172
Spain,ESP,1981,7.4071198
Spain,ESP,1982,8.885109
Spain,ESP,1983,8.936359
Spain,ESP,1984,10.203864
Spain,ESP,1985,10.242602
Spain,ESP,1986,8.501705
Spain,ESP,1987,8.477232
Spain,ESP,1988,10.430665
Spain,ESP,1989,5.5330205
Spain,ESP,1990,7.1988688
Spain,ESP,1991,7.4529076
Spain,ESP,1992,5.013249
Spain,ESP,1993,6.625087
Spain,ESP,1994,7.3138185
Spain,ESP,1995,5.938282
Spain,ESP,1996,9.653097
Spain,ESP,1997,8.211403
Spain,ESP,1998,7.8152103
Spain,ESP,1999,5.6294966
Spain,ESP,2000,7.0082307
Spain,ESP,2001,9.167547
Spain,ESP,2002,6.4462714
Spain,ESP,2003,9.758903
Spain,ESP,2004,8.440904
Spain,ESP,2005,6.9234943
Spain,ESP,2006,8.360923
Spain,ESP,2007,9.064818
Spain,ESP,2008,9.94837
Spain,ESP,2009,12.662101
Spain,ESP,2010,16.742804
Spain,ESP,2011,15.473434
Spain,ESP,2012,15.889774
Spain,ESP,2013,19.901304
Spain,ESP,2014,20.088554
Spain,ESP,2015,17.5079
Spain,ESP,2016,18.60985
Spain,ESP,2017,15.68235
Spain,ESP,2018,18.230532
Spain,ESP,2019,17.375853
Spain,ESP,2020,22.102652
Spain,ESP,2021,22.599335
Spain,ESP,2022,21.03419
Sri Lanka,LKA,2007,16.628572
Sweden,SWE,1985,31.184616
Sweden,SWE,1986,26.016823
Sweden,SWE,1987,31.165657
Sweden,SWE,1988,31.078041
Sweden,SWE,1989,32.67113
Sweden,SWE,1990,32.335453
Sweden,SWE,1991,29.82609
Sweden,SWE,1992,34.725964
Sweden,SWE,1993,35.322853
Sweden,SWE,1994,28.229177
Sweden,SWE,1995,32.062428
Sweden,SWE,1996,25.265974
Sweden,SWE,1997,32.551292
Sweden,SWE,1998,32.49207
Sweden,SWE,1999,32.139988
Sweden,SWE,2000,38.595715
Sweden,SWE,2001,35.828453
Sweden,SWE,2002,32.522167
Sweden,SWE,2003,27.901476
Sweden,SWE,2004,30.187607
Sweden,SWE,2005,34.649773
Sweden,SWE,2006,32.32494
Sweden,SWE,2007,34.601357
Sweden,SWE,2008,37.008007
Sweden,SWE,2009,39.180054
Sweden,SWE,2010,38.56031
Sweden,SWE,2011,39.86976
Sweden,SWE,2012,43.305866
Sweden,SWE,2013,38.955032
Sweden,SWE,2014,40.648594
Sweden,SWE,2015,46.6122
Sweden,SWE,2016,42.111576
Sweden,SWE,2017,43.362698
Sweden,SWE,2018,42.240826
Sweden,SWE,2019,43.834255
Sweden,SWE,2020,51.318108
Sweden,SWE,2021,52.069138
Sweden,SWE,2022,53.31243
Switzerland,CHE,1968,39.6735
Switzerland,CHE,1969,36.701298
Switzerland,CHE,1970,34.634697
Switzerland,CHE,1971,33.697243
Switzerland,CHE,1972,28.542727
Switzerland,CHE,1973,28.314793
Switzerland,CHE,1974,31.026619
Switzerland,CHE,1975,34.594242
Switzerland,CHE,1976,29.04813
Switzerland,CHE,1977,35.28424
Switzerland,CHE,1978,32.514015
Switzerland,CHE,1979,30.90444
Switzerland,CHE,1980,32.37267
Switzerland,CHE,1981,34.29216
Switzerland,CHE,1982,35.782173
Switzerland,CHE,1983,33.554874
Switzerland,CHE,1984,29.559746
Switzerland,CHE,1985,29.632399
Switzerland,CHE,1986,29.059496
Switzerland,CHE,1987,30.830393
Switzerland,CHE,1988,31.572079
Switzerland,CHE,1989,28.203419
Switzerland,CHE,1990,26.992222
Switzerland,CHE,1991,28.26373
Switzerland,CHE,1992,28.394741
Switzerland,CHE,1993,31.083033
Switzerland,CHE,1994,32.318325
Switzerland,CHE,1995,30.77135
Switzerland,CHE,1996,26.179207
Switzerland,CHE,1997,28.932562
Switzerland,CHE,1998,28.326654
Switzerland,CHE,1999,32.331287
Switzerland,CHE,2000,30.638754
Switzerland,CHE,2001,31.92899
Switzerland,CHE,2002,29.157335
Switzerland,CHE,2003,28.98333
Switzerland,CHE,2004,28.436502
Switzerland,CHE,2005,27.377468
