Entity,Code,Year,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Asia,,1994,69.268974,0,0.1064517,1.70937,1475.0402,1056.8002,3796.997,11828.354,12342.791
Asia,,1995,83.87974,0,0.14640085,3.2958343,1592.3455,1165.0416,4033.9578,12008.845,13031.792
Asia,,1996,84.913086,0,0.21456084,2.88862,1581.7603,1230.6072,4316.743,12512.806,13589.954
Asia,,1997,95.9839,0,0.34409136,3.5361347,1575.5612,1309.1163,4538.3774,12531.089,14236.678
Asia,,1998,101.919205,0,0.49475983,4.3112326,1670.1357,1362.2074,4738.892,12510.558,13955.824
Asia,,1999,111.610435,0,0.7264335,6.0019674,1626.857,1385.1049,5115.055,12818.992,14393.501
Asia,,2000,122.46354,0,1.128829,7.0454373,1675.6648,1424.5581,5395.233,13324.218,14896.244
Asia,,2001,125.022804,0,1.6286256,9.402452,1796.9381,1433.7633,5743.8115,13950.583,15049.312
Asia,,2002,128.96404,11.05771,2.249915,10.129173,1849.2834,1460.871,6074.999,15029.36,15435.635
Asia,,2003,134.84395,13.620464,3.0549488,13.323996,1909.299,1291.3638,6503.45,17203.135,16058.786
Asia,,2004,142.42552,15.677678,4.007963,23.48332,2234.6326,1472.2356,6988.3374,19355.104,17038.521
Asia,,2005,160.533,19.18578,5.0639973,29.352158,2300.812,1527.3424,7521.4087,22004.871,17272.64
Asia,,2006,172.8083,24.979742,6.242032,45.691483,2516.3892,1557.8738,7977.54,23724.082,17742.281
Asia,,2007,192.80675,29.12006,7.4404664,60.313587,2625.0808,1485.0784,8605.575,25780.477,18258.92
Asia,,2008,217.18561,38.489845,8.967487,91.66827,2960.1826,1432.8289,9200.066,26500.19,18472.574
Asia,,2009,244.87933,44.4039,11.51467,141.52357,2857.9998,1489.7334,9460.394,27347.764,18580.072
Asia,,2010,274.18985,51.760193,16.258839,216.39903,3271.4253,1559.2688,10398.672,28635.13,19681.787
Asia,,2011,294.12836,57.226635,28.539404,303.7643,3291.992,1285.9719,11160.103,30749.578,20235.803
Asia,,2012,320.72372,68.93355,42.711147,395.0644,3703.705,912.1577,11738.725,31463.457,21138.14
Asia,,2013,359.24615,93.2005,79.66127,504.18372,3975.8748,917.2199,12048.696,32095.832,21521.123
Asia,,2014,415.27933,104.44165,160.74902,571.8369,4315.0957,982.41174,12561.764,32596.094,21877.574
Asia,,2015,486.749,88.45006,246.3561,648.8327,4468.901,1100.9365,12999.431,32243.99,22727.037
Asia,,2016,495.98334,114.514275,370.0739,835.9113,4614.2505,1224.212,13359.468,31842.137,23561.188
Asia,,2017,580.9673,109.429016,579.48773,1040.41,4707.218,1284.937,13955.748,32552.943,24200.54
Asia,,2018,705.0356,139.13141,822.4198,1232.154,4787.9844,1428.2195,14674.116,33547.27,24577.879
Asia,,2019,796.7365,168.04758,1032.6302,1355.3057,5099.8013,1658.1254,15023.7295,34354.37,24801.555
Asia,,2020,890.8416,179.25667,1233.8334,1518.7006,5209.6353,1677.681,15343.792,34336.203,23380.932
Asia,,2021,1029.8417,201.93602,1556.135,2056.8257,5095.7603,1833.5519,16275.798,36046.984,24196.814
Asia,,2022,1142.1415,219.47018,1944.5848,2365.34,5207.5684,1919.8208,15983.315,36848.836,24734.361
Asia Pacific (EI),,1965,4.7698627,0,0,0,461.55515,0.07093778,56.231968,2780.7314,1932.4469
Asia Pacific (EI),,1966,4.7627687,0,0,0,479.9543,1.6571085,62.38925,2931.5122,2202.858
Asia Pacific (EI),,1967,4.143481,0,0,0,452.02533,1.7847968,71.39151,2854.2986,2566.8086
Asia Pacific (EI),,1968,4.5747833,0,0,0,497.5108,2.9623656,77.81802,2896.733,2932.971
Asia Pacific (EI),,1969,4.6623917,0,0,0,515.0005,5.1267695,102.60042,3250.1877,3406.4736
Asia Pacific (EI),,1970,5.133998,0,0,0,534.35754,16.710527,142.32472,3631.1384,3952.3787
Asia Pacific (EI),,1971,5.0720177,0,0,0,589.7924,25.625261,170.55855,3886.6707,4395.882
Asia Pacific (EI),,1972,5.165954,0,0,0,606.5259,30.09737,196.78009,4036.5913,4737.7554
Asia Pacific (EI),,1973,5.3267193,0,0,0,573.69025,34.164936,243.52914,4134.1763,5385.241
Asia Pacific (EI),,1974,8.371882,0,0,0,644.34155,62.504845,305.92618,4234.7363,5349.6074
Asia Pacific (EI),,1975,8.854277,0,0,0,687.33514,79.10505,349.87878,4557.451,5318.5015
Asia Pacific (EI),,1976,8.665824,0,0,0,689.7277,105.70347,405.07993,4665.6807,5660.1616
Asia Pacific (EI),,1977,8.746705,0,0,0,671.3498,96.498856,498.98422,4975.5776,5951.0815
Asia Pacific (EI),,1978,9.575338,0,0,0,700.94366,189.37021,598.111,5219.295,6319.402
Asia Pacific (EI),,1979,11.838391,0,0,0,759.89264,233.45268,683.5137,5472.163,6476.335
Asia Pacific (EI),,1980,15.971362,0,0,0,808.5805,274.6574,734.6105,5784.0054,6095.819
Asia Pacific (EI),,1981,21.499474,0,0,0,856.72754,295.15594,744.4579,5975.036,5921.7163
Asia Pacific (EI),,1982,49.797756,0,0,0,835.8438,345.1878,774.53735,6185.461,5760.9834
Asia Pacific (EI),,1983,56.296574,0,0,0,885.14923,412.88583,855.2933,6548.081,5803.4727
Asia Pacific (EI),,1984,61.45886,0,0,0,885.34235,496.6099,1000.5268,7115.33,6033.9995
Asia Pacific (EI),,1985,64.667984,0,0,0,946.36847,595.7271,1087.1436,7676.926,5979.184
Asia Pacific (EI),,1986,67.68115,0,0,0,970.3629,641.7553,1186.6627,7972.3315,6186.204
Asia Pacific (EI),,1987,68.721214,0,0,0,966.614,756.6898,1259.7145,8546.454,6385.13
Asia Pacific (EI),,1988,74.41542,0,0,0,1069.7981,711.9892,1343.3666,9157.78,6937.4404
Asia Pacific (EI),,1989,81.38806,0,0,0,1147.4406,753.634,1427.1718,9570.253,7363.9985
Asia Pacific (EI),,1990,68.14713,0,0.011827944,0.095579445,1180.6416,814.75977,1516.671,9777.626,7804.313
Asia Pacific (EI),,1991,69.53145,0,0.02794361,0.36075526,1213.9159,868.64264,1664.5177,10180.249,8133.576
Asia Pacific (EI),,1992,70.03038,0,0.08161277,0.65193945,1187.304,892.0181,1777.8473,10531.39,8680.513
Asia Pacific (EI),,1993,69.84559,0,0.1274461,0.92209774,1301.9237,988.67474,1862.8563,11087.264,9061.39
Asia Pacific (EI),,1994,80.13588,0,0.15790333,1.7256635,1310.828,1055.7217,2028.157,11640.72,9573.766
Asia Pacific (EI),,1995,94.45503,0,0.2089411,3.316563,1429.5105,1163.9532,2124.306,11914.046,10302.873
Asia Pacific (EI),,1996,95.797676,0,0.29025972,2.9309826,1399.8666,1223.762,2319.488,12435.795,10831.133
Asia Pacific (EI),,1997,106.92252,0,0.43472302,3.589637,1407.2153,1303.7037,2506.7385,12493.179,11361.474
Asia Pacific (EI),,1998,114.02834,0,0.6000289,4.404584,1498.2303,1357.4478,2563.8523,12483.228,11105.434
Asia Pacific (EI),,1999,124.942764,0,0.8464872,6.071435,1479.213,1379.2085,2768.8025,12863.831,11580.712
Asia Pacific (EI),,2000,135.46198,0,1.2670684,7.5815635,1542.5222,1418.8689,2983.047,13352.603,11924.38
Asia Pacific (EI),,2001,136.92867,0,1.7877069,10.333403,1675.9003,1428.1619,3165.5244,13963.222,12013.425
Asia Pacific (EI),,2002,141.93867,10.94049,2.4200828,11.870938,1689.7388,1454.4794,3308.5583,15034.035,12311.878
Asia Pacific (EI),,2003,149.06844,13.500585,3.238237,15.4892025,1723.7018,1285.8035,3587.9856,17182.91,12819.427
Asia Pacific (EI),,2004,160.54669,15.554545,4.218179,26.472853,2014.7139,1466.1493,3801.4814,19323.76,13587.393
Asia Pacific (EI),,2005,183.26578,19.238289,5.3046675,34.41592,2084.453,1519.8796,4080.2969,21965.541,13647.789
Asia Pacific (EI),,2006,196.36472,25.413074,6.519174,52.83862,2281.156,1550.6646,4393.0103,23637.746,13941.678
Asia Pacific (EI),,2007,217.58727,29.865967,7.771456,69.56833,2409.626,1478.1501,4731.4355,25611.322,14386.812
Asia Pacific (EI),,2008,241.59088,39.53047,9.358497,101.3866,2803.8152,1426.1912,5034.736,26328.441,14357.999
Asia Pacific (EI),,2009,266.98798,46.032722,12.239552,153.1746,2703.591,1483.0507,5154.127,27175.066,14449.372
Asia Pacific (EI),,2010,296.88754,54.200794,18.704361,226.16588,3046.5413,1552.6367,5752.493,28368.922,15408.539
Asia Pacific (EI),,2011,317.82288,60.03743,33.556084,313.24823,3083.5415,1278.9435,6204.157,30401.953,15798.793
Asia Pacific (EI),,2012,345.3407,71.02079,48.138897,405.04855,3460.0842,902.25745,6622.8154,31007.68,16505.025
Asia Pacific (EI),,2013,383.09842,91.70493,88.26674,513.6654,3733.421,899.9195,6864.1353,31678.617,16733.52
Asia Pacific (EI),,2014,438.20514,105.746574,170.58592,580.485,4127.0435,965.42487,7064.4087,32122.943,16972.854
Asia Pacific (EI),,2015,508.30942,89.54116,257.51294,654.5476,4219.4834,1084.7001,7165.826,31925.627,17751.588
Asia Pacific (EI),,2016,509.90753,114.967995,379.34018,833.16296,4360.0615,1201.4652,7334.978,31433.367,18426.33
Asia Pacific (EI),,2017,589.39264,109.68146,585.0704,1030.3228,4454.495,1260.4791,7727.8066,32078.395,19018.496
Asia Pacific (EI),,2018,707.8583,138.73067,818.4995,1222.5673,4569.6396,1405.4678,8309.624,33021.25,19477.766
Asia Pacific (EI),,2019,792.28784,167.38081,1029.0088,1348.6019,4721.4995,1636.3505,8606.187,33818.758,19818.768
Asia Pacific (EI),,2020,879.9831,178.79935,1226.2024,1508.7869,4897.0806,1650.6812,8715.681,33812.973,18734.799
Asia Pacific (EI),,2021,1010.77545,201.45522,1546.4756,2039.0095,4871.537,1793.1677,9284.769,35494.082,19268.475
Asia Pacific (EI),,2022,1117.35,218.709,1937.5665,2348.8215,4983.443,1845.9752,9070.784,36249.67,19337.424
Australia,AUS,1965,0.9448925,,,,22.738525,0,0.029474998,202.02777,200.01936
Australia,AUS,1966,0.9065861,,,,21.719212,0,0.039300002,209.38887,214.04755
Australia,AUS,1967,0.92573917,,,,22.49023,0,0.039300002,215.25,234.38776
Australia,AUS,1968,0.9002016,,,,23.509544,0,0.304575,221.69444,255.28499
Australia,AUS,1969,0.8970094,,,,25.678852,0,4.1264997,229.27777,262.44812
Australia,AUS,1970,0.8331652,,,,30.074612,0,17.303974,231.69444,290.1954
Australia,AUS,1971,0.8395497,,,,34.027386,0,25.82668,232.56944,305.54456
Australia,AUS,1972,0.89381725,,,,34.163025,0,37.07426,242.93054,311.03336
Australia,AUS,1973,1.078965,,,,36.329094,0,47.068798,252.9861,331.89294
Australia,AUS,1974,1.3694555,,,,41.025032,0,53.70199,264.06943,351.73514
Australia,AUS,1975,1.5609881,,,,44.023067,0,57.669968,272.54166,348.1045
Australia,AUS,1976,1.5450269,,,,41.852806,0,68.07722,281.79166,355.82147
Australia,AUS,1977,1.3694555,,,,40.049316,0,77.76844,294.18054,372.60074
Australia,AUS,1978,1.2928427,,,,43.39485,0,83.72537,301.86108,380.9467
Australia,AUS,1979,1.3343414,,,,42.12543,0,96.375175,315.54166,385.9148
Australia,AUS,1980,1.2289985,,,,39.820583,0,110.66588,324.7639,367.7676
Australia,AUS,1981,1.2896506,,,,41.00263,0,119.94439,333.1389,362.4183
Australia,AUS,1982,1.6471775,,,,37.761738,0,116.980835,336.68054,356.84915
Australia,AUS,1983,1.37584,,,,35.849495,0,127.074814,336.55554,320.08347
Australia,AUS,1984,1.4077622,,,,38.81329,0,125.31726,355.90277,330.9789
Australia,AUS,1985,1.4556452,,,,41.22194,0,133.95262,368.1389,332.8008
Australia,AUS,1986,1.4684138,,,,41.474136,0,146.32928,377.4861,328.14703
Australia,AUS,1987,1.5003358,,,,40.255848,0,149.39459,393.3611,336.66992
Australia,AUS,1988,2.3335013,,,,42.386795,0,152.9934,413.7639,351.9731
Australia,AUS,1989,2.5856855,,,,42.147945,0,166.87563,433.9583,366.51617
Australia,AUS,1990,2.4244792,0,0,0,43.643684,0,167.75948,444.34723,374.88458
Australia,AUS,1991,2.2967908,0,0.016115583,0,46.28723,0,160.82101,453.2639,362.62082
Australia,AUS,1992,2.138777,0,0.035779443,0,47.13884,0,166.36957,455.95834,370.54694
Australia,AUS,1993,2.138777,0,0.043171942,0.005913972,48.456184,0,172.49344,458.88885,382.0519
Australia,AUS,1994,2.22337,0,0.051451664,0.016263444,47.75538,0,191.56656,468.2639,395.58917
Australia,AUS,1995,2.6351645,0,0.06254028,0.020698916,46.2207,0,193.4157,484.16666,427.7775
Australia,AUS,1996,3.0214212,0,0.07569888,0.020698916,47.21868,0,194.82663,503.9583,439.01538
Australia,AUS,1997,3.1826277,0,0.090631664,0.022177415,47.17137,0,191.30504,529.4583,446.05783
Australia,AUS,1998,3.4507728,0,0.10526888,0.05322583,46.714516,0,196.9532,553.0833,445.9702
Australia,AUS,1999,3.6183636,0,0.12005389,0.12715055,48.14422,0,201.74052,587.44305,456.15396
Australia,AUS,2000,2.8394656,0,0.13823916,0.39623666,48.69126,0,205.55078,591.6619,455.98157
Australia,AUS,2001,2.5457828,0,0.15908112,0.84314525,47.367424,0,221.69318,585.69135,457.08533
Australia,AUS,2002,4.0438843,0,0.17016806,1.5573441,46.97864,0,228.14816,598.8721,461.9748
Australia,AUS,2003,5.400469,0,0.18328777,2.0418324,47.012604,0,229.94289,616.0213,460.25992
Australia,AUS,2004,8.98664,0,0.21021637,2.2909133,45.203465,0,234.53601,641.92114,471.29572
Australia,AUS,2005,12.3568,0.23431666,0.24067,3.7197175,44.284695,0,232.58981,638.2223,478.70187
Australia,AUS,2006,12.553112,0.7592002,0.27742696,6.152049,42.524857,0,259.4306,655.49884,493.64178
Australia,AUS,2007,13.646434,0.96587247,0.32164195,8.064658,36.897484,0,290.19815,649.8025,506.2703
Australia,AUS,2008,11.798458,1.2792255,0.39116,9.718445,33.20126,0,285.34958,677.2914,512.7159
Australia,AUS,2009,8.895779,1.7728553,0.8105625,12.393357,35.305607,0,291.36435,654.86127,504.14078
Australia,AUS,2010,7.793662,2.576694,2.7135398,13.836261,38.153107,0,317.06424,607.3943,519.30676
Australia,AUS,2011,8.216301,3.067639,5.6401973,17.743668,53.992386,0,330.81964,592.0622,547.0603
Australia,AUS,2012,9.88869,2.9817686,6.6135483,21.181452,46.711613,0,332.84848,554.4683,561.41907
Australia,AUS,2013,10.635018,2.9214733,10.485772,25.234642,52.025497,0,350.00482,526.2419,578.03705
Australia,AUS,2014,11.320386,3.0027652,13.415453,26.48685,39.23857,0,375.67746,521.88837,575.4282
Australia,AUS,2015,11.740866,2.3867605,16.684376,31.865946,37.93474,0,389.9496,540.4112,570.5786
Australia,AUS,2016,11.579539,1.85597,19.91656,34.90778,47.194626,0,379.52664,540.06226,571.723
Australia,AUS,2017,11.369463,1.8341607,23.732206,35.15775,35.926666,0,372.84402,521.52594,599.5797
Australia,AUS,2018,11.454104,1.6553748,32.628548,43.024693,45.80106,0,371.9078,508.88223,610.1112
Australia,AUS,2019,11.069691,1.5139049,48.23035,51.326828,36.958378,0,440.5704,486.3916,604.19446
Australia,AUS,2020,10.88677,1.2028792,62.617725,59.372234,37.873524,0,424.92896,468.04425,522.1557
Australia,AUS,2021,10.674874,1.2349691,81.624115,70.11614,41.716778,0,399.08533,452.4409,535.6966
Australia,AUS,2022,10.361164,1.3312569,101.26366,82.522026,44.642174,0,416.2641,430.7635,574.04034
Austria,AUT,1985,3.0112925,,,,91.00177,0,53.991604,50.815,116.985916
Austria,AUT,1986,4.109966,,,,91.382576,0,52.421265,45.3025,123.21829
Austria,AUT,1987,2.8915496,,,,104.64191,0,54.68578,44.93944,126.860344
Austria,AUT,1988,3.3421102,,,,104.39381,0,52.385025,43.033054,125.97797
Austria,AUT,1989,3.52563,,,,103.738365,0,56.259815,43.22722,124.222206
Austria,AUT,1990,3.6470454,0.073778614,0,0,93.17177,0,61.934902,47.640278,128.69968
Austria,AUT,1991,3.913106,0.081889994,0,0,92.9778,0,65.664185,49.971664,138.9047
Austria,AUT,1992,4.242963,0.09069833,0,0,103.04635,0,64.48223,38.881744,135.2269
Austria,AUT,1993,4.344944,0.10425916,0.002957,0,108.537926,0,67.812454,34.959053,136.3634
Austria,AUT,1994,3.8643386,0.07351194,0.002957,0,105.58669,0,69.75149,35.454445,135.236
Austria,AUT,1995,5.9286284,0.13122778,0.002957,0.002957,109.607376,0,76.15716,40.338642,134.86182
Austria,AUT,1996,5.0738297,0.1287,0.002957,0.014784943,101.176674,0,81.060875,40.50991,139.53622
Austria,AUT,1997,5.4631033,0.15241584,0.005913972,0.05913972,106.76292,0,78.12572,42.96797,141.73091
Austria,AUT,1998,5.88252,0.15592082,0.005913972,0.13306443,109.89157,0,80.20728,37.829166,147.17671
Austria,AUT,1999,5.0976686,0.18353194,0.005913972,0.1508064,120.346855,0,81.92763,37.68498,144.65129
Austria,AUT,2000,4.8785796,0.19794638,0.008870971,0.19811833,123.707565,0,78.20515,42.470078,141.74934
Austria,AUT,2001,5.3239965,0.22707334,0.014688944,0.50529945,118.849625,0,82.881966,43.878994,153.68556
Austria,AUT,2002,4.8523936,0.23492888,0.0262695,0.59252334,117.41596,0,81.48537,44.579712,156.81978
Austria,AUT,2003,5.463574,0.24380028,0.043501943,1.0614452,96.32759,0,89.629715,47.54769,169.93642
Austria,AUT,2004,6.574225,0.24854082,0.051869724,2.6626463,105.936104,0,90.49233,46.576305,165.32832
Austria,AUT,2005,7.7884116,0.94555557,0.060184166,3.8119957,106.21872,0,95.27706,46.730534,164.62627
Austria,AUT,2006,10.388463,3.3968055,0.06369972,4.987406,101.45599,0,89.532005,46.67483,164.50961
Austria,AUT,2007,13.020247,3.9551246,0.06853694,5.760387,104.77595,0,84.708954,45.044926,154.65794
Austria,AUT,2008,13.336185,4.8078837,0.08463861,5.65175,107.70809,0,90.68554,44.524986,153.21024
Austria,AUT,2009,13.708953,6.1011586,0.13660361,5.457072,114.21159,0,88.31914,33.460773,145.44965
Austria,AUT,2010,14.364581,5.9466224,0.24650778,5.728555,106.48069,0,96.12812,39.34366,151.91782
Austria,AUT,2011,14.594862,5.9763565,0.48019886,5.341407,94.448524,0,90.41807,40.411076,144.39825
Austria,AUT,2012,14.9751,5.9131436,0.9253566,6.750725,120.227554,0,86.24141,37.621,141.86986
Austria,AUT,2013,15.035977,5.2035685,1.7060405,8.593873,114.513115,0,82.00461,38.13149,146.01463
Austria,AUT,2014,14.561051,6.4668007,2.1273081,10.418562,111.09262,0,75.10976,35.02138,140.00055
Austria,AUT,2015,14.884029,7.7027397,2.523579,13.034909,100.062416,0,79.68095,37.999046,138.95682
Austria,AUT,2016,15.3082695,6.384036,2.934076,14.013859,107.004776,0,83.4219,35.44773,143.46887
Austria,AUT,2017,15.748486,5.56879,3.3771002,17.488697,101.91078,0,90.69854,36.564552,145.84715
Austria,AUT,2018,15.780004,5.8172708,3.8498824,15.95487,99.57964,0,86.86919,32.28496,148.17715
Austria,AUT,2019,14.901927,5.8516235,4.48667,19.638197,107.61613,0,89.00441,33.94468,153.58403
Austria,AUT,2020,14.687721,4.9768214,5.3653355,17.836521,110.29897,0,85.272484,29.031853,133.63222
Austria,AUT,2021,14.337845,4.9963837,7.2811704,17.63651,101.39971,0,90.1387,29.934498,137.91971
Austria,AUT,2022,14.990222,4.775016,8.391033,18.889414,92.646835,0,79.12825,28.291656,134.47852
Austria,AUT,1965,,,,,47.55726,0,17.528646,59.1149,65.29748
Austria,AUT,1966,,,,,51.24758,0,18.821033,56.467594,71.78886
Austria,AUT,1967,,,,,52.332794,0,18.031683,53.450897,76.54811
Austria,AUT,1968,,,,,53.772846,0,19.22897,52.77368,88.466064
Austria,AUT,1969,,,,,49.434944,0,23.329157,51.936398,97.22599
Austria,AUT,1970,,,,,62.953415,0,28.298002,55.854164,107.04365
Austria,AUT,1971,,,,,49.736855,0,32.506645,51.23361,119.607025
Austria,AUT,1972,,,,,51.119247,0,35.129753,46.453888,129.12288
Austria,AUT,1973,,,,,56.801395,0,38.6112,46.16972,139.92781
Austria,AUT,1974,,,,,67.15973,0,41.851967,48.72278,125.22768
Austria,AUT,1975,,,,,70.362144,0,41.801617,42.340557,126.55925
Austria,AUT,1976,,,,,60.81226,0,47.61011,45.059998,137.41133
Austria,AUT,1977,,,,,73.69054,0,48.520336,37.800274,131.58653
Austria,AUT,1978,,,,,73.74968,0,50.468235,38.40222,141.56969
Austria,AUT,1979,,,,,83.08193,0,50.040367,41.686108,147.40875
Austria,AUT,1980,,,,,86.07766,0,48.073975,42.83472,143.88745
Austria,AUT,1981,,,,,91.215126,0,45.824097,43.85,130.63089
Austria,AUT,1982,,,,,91.36002,0,44.355263,41.705555,123.90079
Austria,AUT,1983,,,,,90.502495,0,45.257057,44.65583,120.07978
Austria,AUT,1984,,,,,79.393875,0,50.38989,50.886387,116.79846
Azerbaijan,AZE,1990,0,,0,0,4.902688,0,154.21864,1.03507,100.39482
Azerbaijan,AZE,1991,0,,0,0,5.2022314,0,147.56868,0.77921,96.801125
Azerbaijan,AZE,1992,0,,0,0,5.166747,0,114.76804,0.13956,94.319466
Azerbaijan,AZE,1993,0,,0,0,7.173656,0,84.716255,0.03489,94.055405
Azerbaijan,AZE,1994,0,,0,0,5.41129,0,79.247856,0.04652,86.15903
Azerbaijan,AZE,1995,0,,0,0,4.601075,0,78.33483,0.03489,77.6772
Azerbaijan,AZE,1996,0,,0,0,4.5448923,0,57.388905,0.03489,69.77202
Azerbaijan,AZE,1997,0,,0,0,5.0623655,0,54.654705,0.03489,66.40268
Azerbaijan,AZE,1998,0,,0,0,5.769086,0,51.002594,0,69.87349
Azerbaijan,AZE,1999,0,,0,0,4.453226,0,54.654705,0,67.245476
Azerbaijan,AZE,2000,0,,0,0,4.5360217,0,52.828648,0,74.69056
Azerbaijan,AZE,2001,0,,0,0,3.822062,0,75.7764,0.03489,47.594116
Azerbaijan,AZE,2002,0,,0,0,5.8960457,0,75.99123,0.02326,43.6981
Azerbaijan,AZE,2003,0,,0,0,7.163306,0,77.9247,0.03489,50.912304
Azerbaijan,AZE,2004,0,,0,0,7.938951,0,91.375175,0.010699611,54.5731
Azerbaijan,AZE,2005,0,,0,0,8.617157,0,94.38427,0.037448607,63.798508
Azerbaijan,AZE,2006,0,,0,0,7.164729,0,99.77681,0.037448607,57.112576
Azerbaijan,AZE,2007,0,,0,0,6.684496,0,87.84967,0.05838889,56.478565
Azerbaijan,AZE,2008,0,,0,0,6.27205,0,100.50773,0.045333333,45.567757
Azerbaijan,AZE,2009,0,,0,0.0058646947,6.4466963,0,85.81977,0.04919444,38.535336
Azerbaijan,AZE,2010,0,,0,0.0013877888,9.565477,0,81.58022,0.048416667,37.745888
Azerbaijan,AZE,2011,0,,0,0,7.3816075,0,89.345276,0.042249996,49.827885
Azerbaijan,AZE,2012,0,,0,0,4.9930644,0,93.76557,0.043027777,52.365967
Azerbaijan,AZE,2013,0.21387777,,0.0021803332,0.0021803332,4.0584197,0,94.18168,0.03841667,56.155495
Azerbaijan,AZE,2014,0.27772164,,0.007856389,0.006230917,3.5210145,0,98.54446,0.023833333,54.906097
Azerbaijan,AZE,2015,0.29017138,,0.012387666,0.012387666,4.409742,0,111.46552,0.034583334,55.77986
Azerbaijan,AZE,2016,0.27851972,,0.09449944,0.061036386,5.2451196,0,109.30647,0.013833333,55.48961
Azerbaijan,AZE,2017,0.2718161,,0.099,0.058814444,4.6476774,0,106.166046,0.011527778,56.060436
Azerbaijan,AZE,2018,0.25888777,,0.10387111,0.21880165,4.6776457,0,108.15812,0.008444444,58.12385
Azerbaijan,AZE,2019,0.31267637,,0.11651,0.27783138,4.124769,0,117.89236,0.007694444,56.82018
Azerbaijan,AZE,2020,0.32017806,,0.12343555,0.2523864,2.8088162,0,123.66787,0.0046111112,55.93217
Azerbaijan,AZE,2021,0.30836695,,0.14444055,0.23916416,3.3422816,0,128.1744,0.0015555555,63.47196
Azerbaijan,AZE,2022,0.32767972,,0.15877444,0.21717444,4.1578584,0,121.01472,0.0015555555,68.31462
Azerbaijan,AZE,1985,,,,,3.881231,0,132.81377,1.06996,97.18555
Azerbaijan,AZE,1986,,,,,2.3783975,0,147.56868,1.06996,101.817375
Azerbaijan,AZE,1987,,,,,2.3783975,0,145.74751,1.06996,95.826904
Azerbaijan,AZE,1988,,,,,2.0647626,0,143.92635,1.06996,98.14325
Azerbaijan,AZE,1989,,,,,2.0647626,0,151.2159,1.06996,95.70122
Azerbaijan,AZE,1980,,,,,,0,,,
Azerbaijan,AZE,1981,,,,,,0,,,
Azerbaijan,AZE,1982,,,,,,0,,,
Azerbaijan,AZE,1983,,,,,,0,,,
Azerbaijan,AZE,1984,,,,,,0,,,
Bahrain,BHR,1965,,,,,,0,,,
Bahrain,BHR,1966,,,,,,0,,,
Bahrain,BHR,1967,,,,,,0,,,
Bahrain,BHR,1968,,,,,,0,,,
Bahrain,BHR,1969,,,,,,0,,,
Bahrain,BHR,1970,,,,,,0,,,
Bahrain,BHR,1971,,,,,,0,,,
Bahrain,BHR,1972,,,,,,0,,,
Bahrain,BHR,1973,,,,,,0,,,
Bahrain,BHR,1974,,,,,,0,,,
Bahrain,BHR,1975,,,,,,0,,,
Bahrain,BHR,1976,,,,,,0,,,
Bahrain,BHR,1977,,,,,,0,,,
Bahrain,BHR,1978,,,,,,0,,,
Bahrain,BHR,1979,,,,,,0,,,
Bahrain,BHR,1980,,,,,,0,,,
Bahrain,BHR,1981,,,,,,0,,,
Bahrain,BHR,1982,,,,,,0,,,
Bahrain,BHR,1983,,,,,,0,,,
Bahrain,BHR,1984,,,,,,0,,,
Bahrain,BHR,1985,,,,,,0,,,
Bahrain,BHR,1986,,,,,,0,,,
Bahrain,BHR,1987,,,,,,0,,,
Bahrain,BHR,1988,,,,,,0,,,
Bahrain,BHR,1989,,,,,,0,,,
