Entity,Code,Year,Primary energy consumption (TWh)
Australia,AUS,2010,1508.8386
Australia,AUS,2011,1558.6023
Australia,AUS,2012,1536.113
Australia,AUS,2013,1555.586
Australia,AUS,2014,1566.4581
Australia,AUS,2015,1601.5521
Australia,AUS,2016,1606.7665
Australia,AUS,2017,1601.9698
Australia,AUS,2018,1625.465
Australia,AUS,2019,1680.2556
Australia,AUS,2020,1587.082
Australia,AUS,2021,1592.5897
Australia,AUS,2022,1661.1881
Australia and New Zealand (EIA),,1980,1016.5049
Australia and New Zealand (EIA),,1981,1032.9033
Australia and New Zealand (EIA),,1982,1089.7074
Australia and New Zealand (EIA),,1983,1060.4014
Australia and New Zealand (EIA),,1984,1081.3667
Australia and New Zealand (EIA),,1985,1126.6483
Australia and New Zealand (EIA),,1986,1156.3213
Australia and New Zealand (EIA),,1987,1208.3212
Australia and New Zealand (EIA),,1988,1245.7833
Australia and New Zealand (EIA),,1989,1316.357
Australia and New Zealand (EIA),,1990,1333.0474
Australia and New Zealand (EIA),,1991,1325.5245
Australia and New Zealand (EIA),,1992,1351.5653
Australia and New Zealand (EIA),,1993,1381.375
Australia and New Zealand (EIA),,1994,1413.3152
Australia and New Zealand (EIA),,1995,1454.8297
Australia and New Zealand (EIA),,1996,1510.9847
Australia and New Zealand (EIA),,1997,1542.5925
Australia and New Zealand (EIA),,1998,1588.8112
Australia and New Zealand (EIA),,1999,1626.6056
Australia and New Zealand (EIA),,2000,1644.3899
Australia and New Zealand (EIA),,2001,1655.4541
Australia and New Zealand (EIA),,2002,1706.1099
Australia and New Zealand (EIA),,2003,1707.7202
Australia and New Zealand (EIA),,2004,1764.3143
Australia and New Zealand (EIA),,2005,1785.1578
Australia and New Zealand (EIA),,2006,1806.7872
Australia and New Zealand (EIA),,2007,1853.8047
Australia and New Zealand (EIA),,2008,1855.5696
Australia and New Zealand (EIA),,2009,1886.6981
Australia and New Zealand (EIA),,2010,1903.9695
Australia and New Zealand (EIA),,2011,1930.9279
Australia and New Zealand (EIA),,2012,1948.83
Australia and New Zealand (EIA),,2013,1956.4227
Australia and New Zealand (EIA),,2014,1950.0629
Australia and New Zealand (EIA),,2015,1956.004
Australia and New Zealand (EIA),,2016,2032.3815
Australia and New Zealand (EIA),,2017,2088.2056
Australia and New Zealand (EIA),,2018,2075.9248
Australia and New Zealand (EIA),,2019,2092.1323
Australia and New Zealand (EIA),,2020,1953.5918
Australia and New Zealand (EIA),,2021,1978.5117
Austria,AUT,1965,189.49828
Austria,AUT,1966,198.32506
Austria,AUT,1967,200.36348
Austria,AUT,1968,214.24156
Austria,AUT,1969,221.9265
Austria,AUT,1970,254.14923
Austria,AUT,1971,253.08414
Austria,AUT,1972,261.82578
Austria,AUT,1973,281.5101
Austria,AUT,1974,282.96216
Austria,AUT,1975,281.06357
Austria,AUT,1976,290.8937
Austria,AUT,1977,291.59772
Austria,AUT,1978,304.18982
Austria,AUT,1979,322.21716
Austria,AUT,1980,320.87378
Austria,AUT,1981,311.5201
Austria,AUT,1982,301.32162
Austria,AUT,1983,300.49515
Austria,AUT,1984,297.4686
Austria,AUT,1985,315.80557
Austria,AUT,1986,316.4346
Austria,AUT,1987,334.019
Austria,AUT,1988,329.13196
Austria,AUT,1989,330.97324
Austria,AUT,1990,335.16745
Austria,AUT,1991,351.51334
Austria,AUT,1992,345.9709
Austria,AUT,1993,352.125
Austria,AUT,1994,349.96942
Austria,AUT,1995,367.03076
Austria,AUT,1996,367.50394
Austria,AUT,1997,375.2681
Austria,AUT,1998,381.28217
Austria,AUT,1999,390.04868
Austria,AUT,2000,391.41565
Austria,AUT,2001,405.3672
Austria,AUT,2002,406.00693
Austria,AUT,2003,410.25372
Austria,AUT,2004,417.87033
Austria,AUT,2005,425.45874
Austria,AUT,2006,421.00882
Austria,AUT,2007,411.99207
Austria,AUT,2008,420.0093
Austria,AUT,2009,406.84494
Austria,AUT,2010,420.15656
Austria,AUT,2011,396.06876
Austria,AUT,2012,414.52417
Austria,AUT,2013,411.2033
Austria,AUT,2014,394.79803
Austria,AUT,2015,394.84448
Austria,AUT,2016,407.98352
Austria,AUT,2017,417.2041
Austria,AUT,2018,408.31296
Austria,AUT,2019,429.02768
Austria,AUT,2020,401.10193
Austria,AUT,2021,403.64453
Austria,AUT,2022,381.59094
Azerbaijan,AZE,1985,234.9505
Azerbaijan,AZE,1986,252.8344
Azerbaijan,AZE,1987,245.02277
Azerbaijan,AZE,1988,245.2043
Azerbaijan,AZE,1989,250.05185
Azerbaijan,AZE,1990,260.5512
Azerbaijan,AZE,1991,250.35124
Azerbaijan,AZE,1992,214.39381
Azerbaijan,AZE,1993,185.98021
Azerbaijan,AZE,1994,170.86469
Azerbaijan,AZE,1995,160.648
Azerbaijan,AZE,1996,131.7407
Azerbaijan,AZE,1997,126.15464
Azerbaijan,AZE,1998,126.645164
Azerbaijan,AZE,1999,126.35341
Azerbaijan,AZE,2000,132.05524
Azerbaijan,AZE,2001,127.22747
Azerbaijan,AZE,2002,125.608635
Azerbaijan,AZE,2003,136.0352
Azerbaijan,AZE,2004,153.89793
Azerbaijan,AZE,2005,166.83739
Azerbaijan,AZE,2006,164.09157
Azerbaijan,AZE,2007,151.07112
Azerbaijan,AZE,2008,152.39287
Azerbaijan,AZE,2009,130.85686
Azerbaijan,AZE,2010,128.94139
Azerbaijan,AZE,2011,146.59703
Azerbaijan,AZE,2012,151.16762
Azerbaijan,AZE,2013,154.65224
Azerbaijan,AZE,2014,157.28722
Azerbaijan,AZE,2015,172.00467
Azerbaijan,AZE,2016,170.48907
Azerbaijan,AZE,2017,167.31532
Azerbaijan,AZE,2018,171.54964
Azerbaijan,AZE,2019,179.55202
Azerbaijan,AZE,2020,183.10947
Azerbaijan,AZE,2021,195.68216
Azerbaijan,AZE,2022,194.1924
Bahamas,BHS,1980,17.676079
Bahamas,BHS,1981,18.257347
Bahamas,BHS,1982,15.739092
Bahamas,BHS,1983,11.961709
Bahamas,BHS,1984,10.731905
Bahamas,BHS,1985,9.443455
Bahamas,BHS,1986,9.506412
Bahamas,BHS,1987,10.607506
Bahamas,BHS,1988,9.873428
Bahamas,BHS,1989,11.2905655
Bahamas,BHS,1990,12.011942
Bahamas,BHS,1991,10.654455
Bahamas,BHS,1992,9.014254
Bahamas,BHS,1993,9.518383
Bahamas,BHS,1994,10.574259
Bahamas,BHS,1995,12.637076
Bahamas,BHS,1996,14.24627
Bahamas,BHS,1997,13.885385
Bahamas,BHS,1998,15.768512
Bahamas,BHS,1999,13.869435
Bahamas,BHS,2000,16.462984
Bahamas,BHS,2001,16.77847
Bahamas,BHS,2002,17.401783
Bahamas,BHS,2003,12.155077
Bahamas,BHS,2004,13.472551
Bahamas,BHS,2005,12.954244
Bahamas,BHS,2006,15.046233
Bahamas,BHS,2007,17.3275
Bahamas,BHS,2008,16.932302
Bahamas,BHS,2009,12.729477
Bahamas,BHS,2010,13.262927
Bahamas,BHS,2011,11.710016
Bahamas,BHS,2012,13.534001
Bahamas,BHS,2013,12.594334
Bahamas,BHS,2014,12.363687
Bahamas,BHS,2015,11.819098
Bahamas,BHS,2016,12.373412
Bahamas,BHS,2017,14.754933
Bahamas,BHS,2018,16.02692
Bahamas,BHS,2019,16.035286
Bahamas,BHS,2020,13.536436
Bahamas,BHS,2021,14.459775
Bahrain,BHR,1980,40.173965
Bahrain,BHR,1981,46.284946
Bahrain,BHR,1982,49.353394
Bahrain,BHR,1983,51.830383
Bahrain,BHR,1984,50.299862
Bahrain,BHR,1985,59.786144
Bahrain,BHR,1986,64.76512
Bahrain,BHR,1987,77.9039
Bahrain,BHR,1988,67.099655
Bahrain,BHR,1989,68.61094
Bahrain,BHR,1990,75.09365
Bahrain,BHR,1991,84.05013
Bahrain,BHR,1992,70.512344
Bahrain,BHR,1993,84.20873
Bahrain,BHR,1994,82.96671
Bahrain,BHR,1995,83.11347
Bahrain,BHR,1996,83.315956
Bahrain,BHR,1997,98.160706
Bahrain,BHR,1998,103.04097
Bahrain,BHR,1999,105.71973
Bahrain,BHR,2000,111.877045
Bahrain,BHR,2001,115.790276
Bahrain,BHR,2002,123.547035
Bahrain,BHR,2003,129.08144
Bahrain,BHR,2004,133.71312
Bahrain,BHR,2005,150.00446
Bahrain,BHR,2006,160.05092
Bahrain,BHR,2007,164.32755
Bahrain,BHR,2008,172.0815
Bahrain,BHR,2009,170.37105
Bahrain,BHR,2010,172.23476
Bahrain,BHR,2011,170.41501
Bahrain,BHR,2012,183.07016
Bahrain,BHR,2013,203.59215
Bahrain,BHR,2014,201.82355
Bahrain,BHR,2015,203.60542
Bahrain,BHR,2016,203.15282
Bahrain,BHR,2017,209.00795
Bahrain,BHR,2018,211.63669
Bahrain,BHR,2019,232.19562
Bahrain,BHR,2020,230.62811
Bahrain,BHR,2021,235.74854
Bangladesh,BGD,1971,13.406878
Bangladesh,BGD,1972,15.190602
Bangladesh,BGD,1973,19.480253
Bangladesh,BGD,1974,20.746552
Bangladesh,BGD,1975,21.331108
Bangladesh,BGD,1976,24.89301
Bangladesh,BGD,1977,25.43821
Bangladesh,BGD,1978,27.023924
Bangladesh,BGD,1979,29.794895
Bangladesh,BGD,1980,34.75038
Bangladesh,BGD,1981,36.83969
Bangladesh,BGD,1982,40.641342
Bangladesh,BGD,1983,40.190193
Bangladesh,BGD,1984,43.44252
Bangladesh,BGD,1985,48.2741
Bangladesh,BGD,1986,52.536575
Bangladesh,BGD,1987,57.984547
Bangladesh,BGD,1988,64.57637
Bangladesh,BGD,1989,69.61425
Bangladesh,BGD,1990,73.8564
Bangladesh,BGD,1991,71.25461
Bangladesh,BGD,1992,77.710556
Bangladesh,BGD,1993,85.43575
Bangladesh,BGD,1994,90.69007
Bangladesh,BGD,1995,107.10863
Bangladesh,BGD,1996,112.20246
Bangladesh,BGD,1997,117.89081
Bangladesh,BGD,1998,125.55917
Bangladesh,BGD,1999,126.98537
Bangladesh,BGD,2000,136.12083
Bangladesh,BGD,2001,155.58499
Bangladesh,BGD,2002,156.0232
Bangladesh,BGD,2003,164.91588
Bangladesh,BGD,2004,175.07866
Bangladesh,BGD,2005,189.64735
Bangladesh,BGD,2006,205.20923
Bangladesh,BGD,2007,210.16739
Bangladesh,BGD,2008,222.28944
Bangladesh,BGD,2009,243.67596
Bangladesh,BGD,2010,250.17714
Bangladesh,BGD,2011,271.34033
Bangladesh,BGD,2012,294.77423
Bangladesh,BGD,2013,306.70013
Bangladesh,BGD,2014,318.27
Bangladesh,BGD,2015,385.2265
Bangladesh,BGD,2016,385.9961
Bangladesh,BGD,2017,403.53275
Bangladesh,BGD,2018,430.49335
Bangladesh,BGD,2019,482.69788
Bangladesh,BGD,2020,457.0722
Bangladesh,BGD,2021,479.4749
Bangladesh,BGD,2022,498.5029
Barbados,BRB,1980,4.281008
Barbados,BRB,1981,4.455329
Barbados,BRB,1982,4.517223
Barbados,BRB,1983,4.7647996
Barbados,BRB,1984,4.5913267
Barbados,BRB,1985,5.0742702
Barbados,BRB,1986,5.321847
Barbados,BRB,1987,5.0671625
Barbados,BRB,1988,4.7713943
Barbados,BRB,1989,5.1931605
Barbados,BRB,1990,5.5016003
Barbados,BRB,1991,5.5629416
Barbados,BRB,1992,5.876422
Barbados,BRB,1993,5.7268558
Barbados,BRB,1994,5.431283
Barbados,BRB,1995,5.6368046
Barbados,BRB,1996,5.061051
Barbados,BRB,1997,6.0930796
Barbados,BRB,1998,6.188778
Barbados,BRB,1999,6.4791017
Barbados,BRB,2000,6.965418
Barbados,BRB,2001,6.96957
Barbados,BRB,2002,7.0164757
Barbados,BRB,2003,7.091297
Barbados,BRB,2004,7.144147
Barbados,BRB,2005,7.199415
Barbados,BRB,2006,7.2157617
Barbados,BRB,2007,6.884477
Barbados,BRB,2008,8.117644
Barbados,BRB,2009,7.650511
Barbados,BRB,2010,7.3732786
Barbados,BRB,2011,7.7383537
Barbados,BRB,2012,7.2730227
Barbados,BRB,2013,7.385999
Barbados,BRB,2014,6.423336
Barbados,BRB,2015,6.83276
Barbados,BRB,2016,6.9711556
Barbados,BRB,2017,6.6088576
Barbados,BRB,2018,7.019272
Barbados,BRB,2019,7.0530257
Barbados,BRB,2020,6.0569825
Barbados,BRB,2021,6.475003
Belarus,BLR,1985,408.04367
Belarus,BLR,1986,465.83835
Belarus,BLR,1987,472.61935
Belarus,BLR,1988,479.40494
Belarus,BLR,1989,463.66064
Belarus,BLR,1990,465.97247
Belarus,BLR,1991,464.9062
Belarus,BLR,1992,403.1557
Belarus,BLR,1993,337.11218
Belarus,BLR,1994,281.81354
Belarus,BLR,1995,250.70609
Belarus,BLR,1996,257.13818
Belarus,BLR,1997,260.10107
Belarus,BLR,1998,254.35074
Belarus,BLR,1999,247.41664
Belarus,BLR,2000,255.06026
Belarus,BLR,2001,247.9601
Belarus,BLR,2002,256.52615
Belarus,BLR,2003,254.5864
Belarus,BLR,2004,285.08063
Belarus,BLR,2005,284.1503
Belarus,BLR,2006,302.1465
Belarus,BLR,2007,294.77386
Belarus,BLR,2008,298.65997
Belarus,BLR,2009,282.56253
Belarus,BLR,2010,306.24835
Belarus,BLR,2011,300.73288
Belarus,BLR,2012,325.29752
Belarus,BLR,2013,294.82254
Belarus,BLR,2014,294.94397
Belarus,BLR,2015,267.0302
Belarus,BLR,2016,272.84192
Belarus,BLR,2017,277.86877
Belarus,BLR,2018,307.2527
Belarus,BLR,2019,308.8264
Belarus,BLR,2020,286.78275
Belarus,BLR,2021,305.64734
Belarus,BLR,2022,296.8489
Belgium,BEL,1965,412.9412
Belgium,BEL,1966,397.85898
Belgium,BEL,1967,417.65488
Belgium,BEL,1968,465.417
Belgium,BEL,1969,510.77484
Belgium,BEL,1970,539.59106
Belgium,BEL,1971,529.33435
Belgium,BEL,1972,562.73285
Belgium,BEL,1973,570.326
Belgium,BEL,1974,550.7826
Belgium,BEL,1975,518.0192
Belgium,BEL,1976,549.57935
Belgium,BEL,1977,550.6024
Belgium,BEL,1978,574.71423
Belgium,BEL,1979,591.3229
Belgium,BEL,1980,566.1064
Belgium,BEL,1981,538.2972
Belgium,BEL,1982,514.88
Belgium,BEL,1983,498.96927
Belgium,BEL,1984,521.4768
Belgium,BEL,1985,544.3682
Belgium,BEL,1986,561.7238
Belgium,BEL,1987,578.6796
Belgium,BEL,1988,590.204
Belgium,BEL,1989,594.57043
Belgium,BEL,1990,621.35266
Belgium,BEL,1991,642.87976
Belgium,BEL,1992,641.5093
Belgium,BEL,1993,631.1829
Belgium,BEL,1994,663.908
Belgium,BEL,1995,672.1198
Belgium,BEL,1996,713.8814
Belgium,BEL,1997,721.2619
Belgium,BEL,1998,735.3865
Belgium,BEL,1999,730.141
Belgium,BEL,2000,743.34845
Belgium,BEL,2001,736.85876
Belgium,BEL,2002,733.4745
Belgium,BEL,2003,761.691
Belgium,BEL,2004,764.61993
Belgium,BEL,2005,756.1178
Belgium,BEL,2006,758.24115
Belgium,BEL,2007,763.469
Belgium,BEL,2008,775.73395
Belgium,BEL,2009,715.8491
Belgium,BEL,2010,764.72125
Belgium,BEL,2011,713.59216
Belgium,BEL,2012,684.92365
Belgium,BEL,2013,701.9301
Belgium,BEL,2014,650.87177
Belgium,BEL,2015,657.4427
Belgium,BEL,2016,709.49854
Belgium,BEL,2017,716.0518
Belgium,BEL,2018,714.2191
Belgium,BEL,2019,738.429
Belgium,BEL,2020,664.0325
Belgium,BEL,2021,738.39417
Belgium,BEL,2022,680.6572
Belize,BLZ,1980,1.0527577
Belize,BLZ,1981,0.9929488
Belize,BLZ,1982,0.93493325
Belize,BLZ,1983,0.9357071
Belize,BLZ,1984,0.995181
Belize,BLZ,1985,0.9928784
Belize,BLZ,1986,1.2086993
Belize,BLZ,1987,0.9892435
Belize,BLZ,1988,0.7572237
Belize,BLZ,1989,1.0893934
Belize,BLZ,1990,1.4332296
Belize,BLZ,1991,1.6237152
Belize,BLZ,1992,1.3610368
Belize,BLZ,1993,1.3575165
Belize,BLZ,1994,1.295288
Belize,BLZ,1995,1.6019143
Belize,BLZ,1996,1.4308053
Belize,BLZ,1997,2.2100573
Belize,BLZ,1998,2.1734524
Belize,BLZ,1999,2.2605126
Belize,BLZ,2000,2.4134686
Belize,BLZ,2001,2.6566617
Belize,BLZ,2002,2.570874
Belize,BLZ,2003,2.5221746
Belize,BLZ,2004,2.4299865
Belize,BLZ,2005,2.6019669
Belize,BLZ,2006,2.9933627
Belize,BLZ,2007,2.8243594
Belize,BLZ,2008,2.73148
Belize,BLZ,2009,2.8466904
Belize,BLZ,2010,3.379774
Belize,BLZ,2011,2.9482436
Belize,BLZ,2012,3.0629723
Belize,BLZ,2013,3.3377864
Belize,BLZ,2014,3.3195853
Belize,BLZ,2015,3.670005
Belize,BLZ,2016,3.6743054
Belize,BLZ,2017,4.083113
Belize,BLZ,2018,3.6473157
Belize,BLZ,2019,3.8457918
Belize,BLZ,2020,2.8539426
Belize,BLZ,2021,2.9753036
Benin,BEN,1980,1.9127359
Benin,BEN,1981,1.9268286
Benin,BEN,1982,1.3598827
Benin,BEN,1983,1.9728268
Benin,BEN,1984,1.9557341
Benin,BEN,1985,2.2562997
Benin,BEN,1986,2.198342
Benin,BEN,1987,1.7415354
Benin,BEN,1988,2.1593754
Benin,BEN,1989,2.2251747
Benin,BEN,1990,2.5567834
Benin,BEN,1991,2.988314
Benin,BEN,1992,3.3202646
Benin,BEN,1993,3.650994
Benin,BEN,1994,3.8199115
Benin,BEN,1995,4.1227913
Benin,BEN,1996,4.5005593
Benin,BEN,1997,4.8685646
Benin,BEN,1998,5.2483816
Benin,BEN,1999,2.5765462
Benin,BEN,2000,6.8648067
Benin,BEN,2001,7.813138
Benin,BEN,2002,8.95193
Benin,BEN,2003,10.3935795
Benin,BEN,2004,10.958862
Benin,BEN,2005,10.287774
Benin,BEN,2006,14.049367
Benin,BEN,2007,16.58971
Benin,BEN,2008,16.965845
Benin,BEN,2009,18.842318
Benin,BEN,2010,21.60962
Benin,BEN,2011,20.14517
Benin,BEN,2012,19.119537
Benin,BEN,2013,19.48076
Benin,BEN,2014,20.595615
Benin,BEN,2015,22.778463
Benin,BEN,2016,27.778744
Benin,BEN,2017,29.458447
Benin,BEN,2018,32.67928
Benin,BEN,2019,29.695702
Benin,BEN,2020,31.843231
Benin,BEN,2021,32.294933
Bermuda,BMU,1980,2.3379114
Bermuda,BMU,1981,2.024744
Bermuda,BMU,1982,2.147456
Bermuda,BMU,1983,2.2701676
Bermuda,BMU,1984,2.2148633
Bermuda,BMU,1985,2.147456
Bermuda,BMU,1986,2.021885
Bermuda,BMU,1987,2.9152234
Bermuda,BMU,1988,3.181598
Bermuda,BMU,1989,3.8446274
Bermuda,BMU,1990,2.7286582
Bermuda,BMU,1991,2.3905973
Bermuda,BMU,1992,1.8676964
Bermuda,BMU,1993,2.1701834
Bermuda,BMU,1994,2.0913994
Bermuda,BMU,1995,2.1450942
Bermuda,BMU,1996,2.213328
Bermuda,BMU,1997,2.2074046
Bermuda,BMU,1998,2.2074046
Bermuda,BMU,1999,2.2074091
Bermuda,BMU,2000,2.4124968
Bermuda,BMU,2001,2.446991
Bermuda,BMU,2002,2.5751154
Bermuda,BMU,2003,2.5692623
Bermuda,BMU,2004,2.6603565
Bermuda,BMU,2005,2.801412
Bermuda,BMU,2006,3.1639576
Bermuda,BMU,2007,3.6748435
Bermuda,BMU,2008,3.5154192
Bermuda,BMU,2009,2.76613
Bermuda,BMU,2010,3.256958
Bermuda,BMU,2011,2.104898
Bermuda,BMU,2012,2.2764115
Bermuda,BMU,2013,2.286611
Bermuda,BMU,2014,2.9613707
Bermuda,BMU,2015,2.4902909
Bermuda,BMU,2016,3.1695724
Bermuda,BMU,2017,3.1264856
Bermuda,BMU,2018,3.2344532
Bermuda,BMU,2019,3.2324579
Bermuda,BMU,2020,2.9566958
Bermuda,BMU,2021,2.9852767
Bhutan,BTN,1980,0.03957139
Bhutan,BTN,1981,0.14501962
Bhutan,BTN,1982,0.14938214
Bhutan,BTN,1983,0.14680022
Bhutan,BTN,1984,0.15176326
Bhutan,BTN,1985,0.16382879
Bhutan,BTN,1986,0.79890513
Bhutan,BTN,1987,2.7536974
Bhutan,BTN,1988,3.477386
Bhutan,BTN,1989,3.5375109
Bhutan,BTN,1990,3.7304773
Bhutan,BTN,1991,3.7984931
Bhutan,BTN,1992,3.8578622
Bhutan,BTN,1993,3.872917
Bhutan,BTN,1994,4.1396203
Bhutan,BTN,1995,4.4206977
Bhutan,BTN,1996,4.8465433
Bhutan,BTN,1997,4.883538
Bhutan,BTN,1998,4.7755117
Bhutan,BTN,1999,4.8245263
Bhutan,BTN,2000,4.9731116
Bhutan,BTN,2001,5.4899645
Bhutan,BTN,2002,6.072993
Bhutan,BTN,2003,6.76408
Bhutan,BTN,2004,6.509501
Bhutan,BTN,2005,7.3761415
Bhutan,BTN,2006,11.948427
Bhutan,BTN,2007,14.929981
Bhutan,BTN,2008,15.429693
Bhutan,BTN,2009,16.001398
Bhutan,BTN,2010,17.13303
Bhutan,BTN,2011,16.670433
Bhutan,BTN,2012,16.197203
Bhutan,BTN,2013,17.94188
Bhutan,BTN,2014,17.1782
Bhutan,BTN,2015,17.990313
Bhutan,BTN,2016,18.51358
Bhutan,BTN,2017,18.394636
Bhutan,BTN,2018,17.633875
Bhutan,BTN,2019,20.914705
Bhutan,BTN,2020,20.543457
Bhutan,BTN,2021,21.603115
Bolivia,BOL,1980,21.847902
Bolivia,BOL,1981,25.067139
Bolivia,BOL,1982,21.82565
Bolivia,BOL,1983,22.675955
Bolivia,BOL,1984,21.861828
Bolivia,BOL,1985,19.681112
Bolivia,BOL,1986,19.979872
Bolivia,BOL,1987,19.647278
Bolivia,BOL,1988,22.569746
Bolivia,BOL,1989,25.571138
Bolivia,BOL,1990,27.038033
Bolivia,BOL,1991,26.605309
Bolivia,BOL,1992,28.727654
Bolivia,BOL,1993,28.34253
Bolivia,BOL,1994,31.657558
Bolivia,BOL,1995,36.27886
Bolivia,BOL,1996,35.536777
Bolivia,BOL,1997,39.855587
Bolivia,BOL,1998,36.969196
Bolivia,BOL,1999,41.528313
Bolivia,BOL,2000,43.587566
Bolivia,BOL,2001,37.30106
Bolivia,BOL,2002,40.686142
Bolivia,BOL,2003,54.696083
Bolivia,BOL,2004,56.725502
Bolivia,BOL,2005,55.573303
Bolivia,BOL,2006,61.17024
Bolivia,BOL,2007,65.724915
Bolivia,BOL,2008,67.46114
Bolivia,BOL,2009,66.48772
Bolivia,BOL,2010,67.463234
Bolivia,BOL,2011,69.82768
Bolivia,BOL,2012,82.854996
Bolivia,BOL,2013,83.94523
Bolivia,BOL,2014,84.83242
Bolivia,BOL,2015,88.927635
Bolivia,BOL,2016,92.095825
Bolivia,BOL,2017,90.77874
Bolivia,BOL,2018,93.88063
Bolivia,BOL,2019,93.07756
Bolivia,BOL,2020,78.06891
Bolivia,BOL,2021,85.30703
Bosnia and Herzegovina,BIH,1992,43.596775
Bosnia and Herzegovina,BIH,1993,31.492298
Bosnia and Herzegovina,BIH,1994,33.128998
Bosnia and Herzegovina,BIH,1995,54.9307
Bosnia and Herzegovina,BIH,1996,34.168854
Bosnia and Herzegovina,BIH,1997,48.74116
Bosnia and Herzegovina,BIH,1998,57.563232
Bosnia and Herzegovina,BIH,1999,58.392185
Bosnia and Herzegovina,BIH,2000,64.67383
Bosnia and Herzegovina,BIH,2001,64.34045
Bosnia and Herzegovina,BIH,2002,64.66728
Bosnia and Herzegovina,BIH,2003,56.421043
Bosnia and Herzegovina,BIH,2004,58.27035
Bosnia and Herzegovina,BIH,2005,53.845924
Bosnia and Herzegovina,BIH,2006,55.0357
Bosnia and Herzegovina,BIH,2007,52.571774
Bosnia and Herzegovina,BIH,2008,59.438805
Bosnia and Herzegovina,BIH,2009,71.468285
Bosnia and Herzegovina,BIH,2010,76.50543
Bosnia and Herzegovina,BIH,2011,74.12617
Bosnia and Herzegovina,BIH,2012,72.10858
Bosnia and Herzegovina,BIH,2013,73.227455
Bosnia and Herzegovina,BIH,2014,70.906006
Bosnia and Herzegovina,BIH,2015,71.01475
Bosnia and Herzegovina,BIH,2016,72.58786
Bosnia and Herzegovina,BIH,2017,72.034004
Bosnia and Herzegovina,BIH,2018,73.24684
Bosnia and Herzegovina,BIH,2019,69.54784
Bosnia and Herzegovina,BIH,2020,64.59231
Bosnia and Herzegovina,BIH,2021,75.275955
Botswana,BWA,1980,4.3224354
Botswana,BWA,1981,4.531564
Botswana,BWA,1982,4.228201
Botswana,BWA,1983,4.2380495
Botswana,BWA,1984,4.2333035
Botswana,BWA,1985,5.529076
Botswana,BWA,1986,5.8792415
Botswana,BWA,1987,6.196767
Botswana,BWA,1988,7.172243
Botswana,BWA,1989,8.102709
Botswana,BWA,1990,8.951391
Botswana,BWA,1991,9.369421
Botswana,BWA,1992,11.365281
Botswana,BWA,1993,11.027908
Botswana,BWA,1994,10.977663
Botswana,BWA,1995,11.10999
Botswana,BWA,1996,10.526142
Botswana,BWA,1997,10.84877
Botswana,BWA,1998,11.630592
Botswana,BWA,1999,11.003659
Botswana,BWA,2000,14.348991
Botswana,BWA,2001,15.084142
Botswana,BWA,2002,15.828888
Botswana,BWA,2003,16.179682
Botswana,BWA,2004,15.935164
Botswana,BWA,2005,16.93714
Botswana,BWA,2006,18.093166
Botswana,BWA,2007,18.57827
Botswana,BWA,2008,19.3258
Botswana,BWA,2009,18.072195
Botswana,BWA,2010,18.618477
Botswana,BWA,2011,19.529171
Botswana,BWA,2012,19.300838
Botswana,BWA,2013,19.159739
Botswana,BWA,2014,19.243532
Botswana,BWA,2015,23.44811
Botswana,BWA,2016,25.792757
Botswana,BWA,2017,23.729675
Botswana,BWA,2018,23.526642
Botswana,BWA,2019,23.667168
Botswana,BWA,2020,22.518124
Botswana,BWA,2021,24.29339
Brazil,BRA,1965,273.8696
Brazil,BRA,1966,298.78012
Brazil,BRA,1967,309.5791
Brazil,BRA,1968,353.48602
Brazil,BRA,1969,385.81198
Brazil,BRA,1970,453.36392
Brazil,BRA,1971,505.22705
Brazil,BRA,1972,576.98267
Brazil,BRA,1973,679.6221
Brazil,BRA,1974,757.3937
Brazil,BRA,1975,799.3212
Brazil,BRA,1976,875.1583
Brazil,BRA,1977,933.3655
Brazil,BRA,1978,1032.2682
Brazil,BRA,1979,1126.4546
Brazil,BRA,1980,1153.1221
Brazil,BRA,1981,1130.0381
Brazil,BRA,1982,1188.1624
Brazil,BRA,1983,1201.7869
Brazil,BRA,1984,1279.6985
Brazil,BRA,1985,1371.6531
Brazil,BRA,1986,1446.8506
Brazil,BRA,1987,1486.9493
Brazil,BRA,1988,1532.8641
Brazil,BRA,1989,1576.2844
Brazil,BRA,1990,1565.9917
Brazil,BRA,1991,1616.5944
Brazil,BRA,1992,1639.3057
Brazil,BRA,1993,1715.2032
Brazil,BRA,1994,1798.8566
Brazil,BRA,1995,1912.7927
Brazil,BRA,1996,2025.3486
Brazil,BRA,1997,2153.253
Brazil,BRA,1998,2229.1387
Brazil,BRA,1999,2254.6177
Brazil,BRA,2000,2356.7642
Brazil,BRA,2001,2297.8335
Brazil,BRA,2002,2350.1296
Brazil,BRA,2003,2394.621
Brazil,BRA,2004,2511.0562
Brazil,BRA,2005,2576.3958
Brazil,BRA,2006,2647.395
Brazil,BRA,2007,2817.8794
Brazil,BRA,2008,2939.233
Brazil,BRA,2009,2918.5881
Brazil,BRA,2010,3185.0366
Brazil,BRA,2011,3295.7898
Brazil,BRA,2012,3392.3206
Brazil,BRA,2013,3473.9395
Brazil,BRA,2014,3564.4182
Brazil,BRA,2015,3516.9568
Brazil,BRA,2016,3432.1655
Brazil,BRA,2017,3462.9932
Brazil,BRA,2018,3475.9683
Brazil,BRA,2019,3532.9504
